Day,Group,Food Name,Amount,Energy (kcal),Alcohol (g),Caffeine (mg),Oxalate (mg),Phytate (mg),Water (g),B1 (Thiamine) (mg),B2 (Riboflavin) (mg),B3 (Niacin) (mg),B5 (Pantothenic Acid) (mg),B6 (Pyridoxine) (mg),B12 (Cobalamin) (Âµg),Folate (Âµg),Vitamin A (Âµg),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (Âµg),Calcium (mg),Copper (mg),Iron (mg),Magnesium (mg),Manganese (mg),Phosphorus (mg),Potassium (mg),Selenium (Âµg),Sodium (mg),Zinc (mg),Net Carbs (g),Carbs (g),Fiber (g),Insoluble Fiber (g),Soluble Fiber (g),Starch (g),Sugars (g),Added Sugars (g),Fat (g),Cholesterol (mg),Monounsaturated (g),Polyunsaturated (g),Saturated (g),Trans-Fats (g),Omega-3 (g),ALA (g),DHA (g),EPA (g),Omega-6 (g),AA (g),LA (g),Cystine (g),Histidine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Phenylalanine (g),Protein (g),Threonine (g),Tryptophan (g),Tyrosine (g),Valine (g),Category
2026-05-05,"Breakfast","Nabisco ,Ritz Crackers, Original","8.00 each",137.00,0.00,0.00,7.95,52.74,2.02,0.17,0.08,1.25,0.08,0.01,0.00,37.86,0.00,0.00,0.00,1.16,2.94,32.00,0.03,0.80,5.01,0.14,20.04,16.00,2.93,208.29,0.13,15.51,16.07,0.56,0.28,0.29,13.73,1.75,1.70,7.15,0.00,3.51,1.34,1.86,0.03,0.29,0.29,0.00,0.00,1.06,0.00,1.06,0.04,0.05,0.07,0.14,0.04,0.04,0.10,2.02,0.06,0.02,0.06,0.08,"Snacks"
2026-05-05,"Lunch","Goat Meat","40.00 g",57.20,0.00,0.00,0.00,0.00,27.28,0.04,0.24,1.58,0.40,0.00,0.48,2.00,0.00,0.00,0.00,0.14,0.48,6.80,0.12,1.49,0.00,0.02,80.40,162.00,4.72,34.40,2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,30.00,0.54,0.09,0.37,0.04,0.01,0.01,0.00,0.00,0.07,0.03,0.04,0.13,0.23,0.55,0.90,0.81,0.29,0.38,10.84,0.52,0.16,0.33,0.58,"Lamb, Veal, and Game Products"
2026-05-05,"Lunch","Roti, Whole Wheat","2.00 small - 6"" diameter",156.04,0.00,0.00,23.60,407.06,17.85,0.17,0.04,1.92,0.21,0.09,0.00,13.50,0.14,0.00,0.00,0.75,8.20,13.65,0.16,1.34,47.14,1.23,121.84,130.16,10.05,161.00,1.12,20.98,24.65,3.67,3.06,0.61,20.00,0.14,0.00,5.05,0.00,1.01,2.80,0.77,0.02,0.30,0.30,0.00,0.00,2.50,0.00,2.50,0.10,0.12,0.15,0.31,0.12,0.08,0.24,5.23,0.13,0.06,0.10,0.20,"Baked Products"
2026-05-05,"Lunch","Goat with curry sauce","1.50 cup",622.87,0.00,0.00,71.90,62.84,283.53,0.21,1.07,5.42,2.20,0.28,1.62,23.13,225.59,17.43,72.72,2.25,30.40,241.77,0.51,7.41,45.31,0.58,444.95,997.62,27.31,233.69,7.18,13.47,16.37,2.84,1.97,0.55,1.51,9.39,0.00,45.67,184.86,11.86,7.18,19.39,1.19,0.78,0.75,0.00,0.01,5.85,0.09,5.75,0.42,0.80,1.89,3.10,2.63,0.98,1.36,38.65,1.76,0.60,1.23,2.03,"Meals, Entrees, and Sidedishes"
2026-05-05,"Lunch","Coop 365 Hverdog, Chicken Breast, Boiled","180.00 g",187.20,,,,,,,,,,,,,,,,,,,,,,,,,,1656.00,,4.32,4.32,,,,,1.08,,3.60,,,,1.26,,,,,,,,,,,,,,,,34.20,,,,,"Sausages and Luncheon Meats"
2026-05-05,"Lunch","Halos, California Mandarins","1.00 Mandarin",47.00,,,,,74.95,0.05,0.03,0.33,0.19,0.07,,14.08,180.00,23.40,,0.18,,25.00,0.04,0.13,10.56,0.03,17.60,146.08,0.09,2.00,0.06,10.40,12.00,1.60,,,0.84,9.30,,0.27,0.00,0.05,0.06,0.03,,0.02,,,,0.04,,,0.00,0.01,0.01,0.02,0.03,0.00,0.02,0.71,0.01,0.00,0.01,0.02,"Fruits and Fruit Juices"
2026-05-05,"Lunch","Grapes, Raw","20.00 each - without seeds",96.60,0.00,0.00,2.38,10.08,112.76,0.10,0.10,0.26,0.07,0.12,0.00,2.80,4.61,4.48,0.00,0.53,20.44,14.00,0.18,0.50,9.80,0.10,28.00,267.40,0.14,2.80,0.10,23.90,25.34,1.26,1.26,0.00,0.00,21.67,0.00,0.22,0.00,0.01,0.07,0.08,0.00,0.01,0.01,0.00,0.00,0.05,0.00,0.05,0.01,0.03,0.02,0.03,0.04,0.01,0.03,1.01,0.03,0.02,0.01,0.03,"Fruits and Fruit Juices"
2026-05-05,"Lunch","Watermelon, Raw","1.00 cup",29.53,0.00,0.00,0.20,2.85,90.02,0.03,0.02,0.18,0.22,0.04,0.00,2.95,28.05,7.97,0.00,0.05,0.10,6.89,0.04,0.24,9.84,0.04,10.83,110.25,0.39,0.98,0.10,7.01,7.43,0.39,0.27,0.13,0.00,6.10,0.00,0.15,0.00,0.04,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.00,0.01,0.02,0.02,0.06,0.01,0.01,0.60,0.03,0.01,0.01,0.02,"Fruits and Fruit Juices"
2026-05-05,"Snacks","Premier Protein, Protein Shake, CafÃ© Latte, 5g Carbs","1.00 x 11.0 fl oz",160.00,,95.00,,,285.30,0.60,0.65,4.80,1.50,0.85,1.20,200.00,230.00,46.00,240.00,3.80,30.00,650.00,0.25,1.80,90.00,0.60,550.00,260.00,14.00,220.00,2.80,3.00,5.00,2.00,,,,1.00,0.00,3.00,20.00,,,1.00,0.00,,,,,,,,,,,,,,,30.00,,,,,"Beverages"
2026-05-06,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-06,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-06,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-06,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-06,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-06,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-06,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-06,"Breakfast","Home coffee","1.00 full recipe",168.31,0.00,125.68,1.06,0.00,360.75,0.07,0.26,1.27,0.52,0.08,1.10,2.62,120.00,0.33,199.98,0.05,0.50,389.99,0.02,0.21,39.50,0.07,257.12,541.57,10.56,127.24,1.43,18.14,18.14,0.00,0.00,0.00,0.00,15.09,8.73,4.45,16.38,0.99,0.17,2.49,0.15,0.02,0.01,0.00,0.00,0.11,0.00,0.10,0.19,0.31,0.67,1.30,1.14,0.28,0.52,13.77,0.66,0.24,0.45,0.73,""
2026-05-06,"Breakfast","Nabisco ,Ritz Crackers, Original","21.00 each",359.63,0.00,0.00,20.88,138.45,5.30,0.46,0.22,3.28,0.21,0.03,0.00,99.39,0.00,0.00,0.00,3.04,7.71,84.00,0.08,2.10,13.15,0.37,52.62,42.00,7.68,546.76,0.35,40.72,42.20,1.48,0.73,0.75,36.05,4.58,4.45,18.78,0.00,9.22,3.53,4.89,0.08,0.75,0.75,0.00,0.00,2.77,0.00,2.77,0.11,0.12,0.18,0.36,0.12,0.09,0.27,5.31,0.14,0.07,0.16,0.21,"Snacks"
2026-05-06,"Lunch","Rice, White, Long-Grain, Regular, Enriched, Cooked","1.50 cup",308.11,0.00,0.00,5.69,106.23,162.21,0.39,0.03,3.50,0.92,0.22,0.00,101.44,0.00,0.00,0.00,0.09,0.00,23.70,0.16,2.84,28.44,1.12,101.91,82.95,17.78,2.37,1.16,65.92,66.76,0.81,0.81,0.00,54.51,0.07,0.00,0.66,0.00,0.21,0.18,0.18,0.00,0.03,0.03,0.00,0.00,0.15,0.00,0.15,0.13,0.15,0.27,0.53,0.23,0.15,0.34,6.38,0.23,0.07,0.21,0.39,"Cereal Grains and Pasta"
2026-05-06,"Lunch","Coop 365 Hverdog, Chicken Breast, Boiled","270.00 g",280.80,,,,,,,,,,,,,,,,,,,,,,,,,,2484.00,,6.48,6.48,,,,,1.62,,5.40,,,,1.89,,,,,,,,,,,,,,,,51.30,,,,,"Sausages and Luncheon Meats"
2026-05-06,"Lunch","Nanak, Fried Paneer Cubes","2.00 x 5.0 pieces",180.00,,,,,,,,,,,,,300.00,0.00,,,,520.00,,1.40,,,,90.00,,10.00,,2.00,2.00,0.00,,,,2.00,,14.00,50.00,,,10.00,0.00,,,,,,,,,,,,,,,12.00,,,,,"Dairy and Egg Products"
2026-05-06,"Dinner","Chicken Fried Rice","0.90 Fried Rice Meal",548.14,0.00,0.00,12.81,134.78,259.97,0.61,0.49,21.12,3.79,1.87,0.38,309.99,123.14,84.83,1.98,3.51,46.78,69.49,0.28,4.38,91.97,1.00,527.44,1024.37,52.65,595.80,2.39,57.94,62.09,4.01,2.39,0.67,49.45,4.85,0.26,10.83,136.45,4.07,1.52,2.63,0.07,0.14,0.12,0.01,0.01,1.20,0.02,0.99,0.55,1.68,2.27,3.88,4.21,1.20,1.99,48.45,2.08,0.60,1.67,2.49,""
2026-05-06,"Dinner","M&S, Salted Caramel Cookies","1.00 cookie",123.48,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,16.40,16.80,0.40,,,,9.20,,5.80,,,,3.50,,,,,,,,,,,,,,,,1.30,,,,,"Sweets"
2026-05-06,"Dinner","Tiramisu","3.00 tbsp",100.17,0.23,3.03,1.43,6.09,17.05,0.03,0.08,0.21,0.21,0.02,0.09,9.26,67.27,0.05,13.00,0.33,0.68,24.41,0.01,0.22,3.99,0.02,34.58,36.22,3.53,49.68,0.19,7.02,7.09,0.06,0.04,0.03,1.34,5.53,4.69,7.17,51.76,1.66,0.48,3.89,0.21,0.04,0.03,0.00,0.00,0.32,0.02,0.30,0.02,0.04,0.09,0.16,0.13,0.05,0.08,1.74,0.07,0.02,0.08,0.10,"Sweets"
2026-05-06,"Snacks","Premier Protein, Protein Shake, CafÃ© Latte, 5g Carbs","1.00 x 11.0 fl oz",160.00,,95.00,,,285.30,0.60,0.65,4.80,1.50,0.85,1.20,200.00,230.00,46.00,240.00,3.80,30.00,650.00,0.25,1.80,90.00,0.60,550.00,260.00,14.00,220.00,2.80,3.00,5.00,2.00,,,,1.00,0.00,3.00,20.00,,,1.00,0.00,,,,,,,,,,,,,,,30.00,,,,,"Beverages"
2026-05-07,"Breakfast","Home coffee","1.00 full recipe",168.31,0.00,125.68,1.06,0.00,360.75,0.07,0.26,1.27,0.52,0.08,1.10,2.62,120.00,0.33,199.98,0.05,0.50,389.99,0.02,0.21,39.50,0.07,257.12,541.57,10.56,127.24,1.43,18.14,18.14,0.00,0.00,0.00,0.00,15.09,8.73,4.45,16.38,0.99,0.17,2.49,0.15,0.02,0.01,0.00,0.00,0.11,0.00,0.10,0.19,0.31,0.67,1.30,1.14,0.28,0.52,13.77,0.66,0.24,0.45,0.73,""
2026-05-07,"Breakfast","Nabisco ,Ritz Crackers, Original","13.00 each",222.63,0.00,0.00,12.93,85.71,3.28,0.28,0.13,2.03,0.13,0.02,0.00,61.53,0.00,0.00,0.00,1.88,4.77,52.00,0.05,1.30,8.14,0.23,32.57,26.00,4.76,338.47,0.22,25.20,26.12,0.92,0.45,0.46,22.32,2.84,2.76,11.63,0.00,5.71,2.18,3.03,0.05,0.47,0.47,0.00,0.00,1.72,0.00,1.72,0.07,0.07,0.11,0.23,0.07,0.06,0.17,3.29,0.09,0.04,0.10,0.13,"Snacks"
2026-05-07,"Breakfast","Quiche","1.30 medium",352.05,0.00,0.00,539.41,11.44,204.01,0.20,0.97,0.87,1.99,0.47,1.44,230.17,928.85,11.71,113.10,3.86,578.31,365.95,0.22,6.02,117.85,1.13,294.08,922.47,41.87,2837.15,2.47,13.12,16.18,3.00,2.51,0.49,0.00,7.93,0.00,16.24,497.90,5.34,2.07,5.64,0.00,0.21,0.15,0.05,0.01,1.80,0.19,1.59,0.43,0.47,1.08,1.68,1.40,0.58,1.03,35.70,0.94,0.25,0.80,1.20,""
2026-05-07,"Lunch","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-07,"Lunch","Kroger, Kettle Cooked Jalapeno Flavored Potato Chips","29.00 oz",513.84,,,,,,,,,,,,,,,0.00,,,20.55,,0.00,,,,1003.69,,479.58,,54.81,58.23,3.43,,,,6.85,3.43,27.40,0.00,,,3.43,0.00,,,,,,,,,,,,,,,6.85,,,,,"Snacks"
2026-05-07,"Dinner","Night Owl Pizza, Night Owl Pizza Chicken Parm Sub ()","1.00 sub",990.00,,,,,,,,,,,,,,,,,,,,,,,,,,2100.00,,93.00,99.00,6.00,,,,,,42.00,,,,,,,,,,,,,,,,,,,,58.00,,,,,"Meals, Entrees, and Sidedishes"
2026-05-07,"Dinner","Buffalo Wild Wings, Boneless Wings, 10 Count","1.50 x 10.0 wings",915.00,,,,,,,,,,,,,,,,,,,,,,,,,,3135.00,,49.50,51.00,1.50,,,,1.50,,46.50,210.00,,,18.00,3.00,,,,,,,,,,,,,,,72.00,,,,,"Poultry Products"
2026-05-08,"Breakfast","IHOP, Chicken & Waffles","1.00 Serving",1030.00,,,,,,,,,,,,,,,,,,,,,,,,,,2030.00,,88.00,93.00,5.00,,,,15.00,,54.00,160.00,,,14.00,0.00,,,,,,,,,,,,,,,42.00,,,,,"Restaurant Foods"
